city,state_id,population
Warm Springs,OR,3311.0
Lancaster,NH,3310.0
Pulaski,PA,3310.0
Chesnee,SC,3310.0
Islandia,NY,3309.0
Ponce Inlet,FL,3308.0
Etna,PA,3308.0
Lake Panasoffkee,FL,3306.0
Stanhope,NJ,3306.0
White Creek,NY,3306.0
Colden,NY,3306.0
Wellsville,OH,3306.0
Rush Township,PA,3305.0
Hobart,OK,3305.0
Terra Bella,CA,3304.0
Spring City,PA,3303.0
Moreland Hills,OH,3303.0
Manistique,MI,3303.0
Monmouth Junction,NJ,3302.0
North Canaan,CT,3302.0
Melbourne Beach,FL,3298.0
Richville,OH,3298.0
Beechwood Trails,OH,3297.0
Balcones Heights,TX,3296.0
Haughton,LA,3296.0
Campbell,NY,3293.0
Newbern,TN,3292.0
Hatfield,MA,3292.0
Swift Trail Junction,AZ,3292.0
Patillas,PR,3292.0
Pagedale,MO,3291.0
Mar-Mac,NC,3290.0
Lincoln Park,CO,3290.0
Orange,OH,3290.0
East Rockingham,NC,3289.0
Carthage,NY,3289.0
Cottonwood,CA,3289.0
Medina,WA,3288.0
Springdale,PA,3288.0
Peshtigo,WI,3287.0
Plainview,MN,3287.0
West Lake Hills,TX,3286.0
Smithville-Sanders,IN,3285.0
Pendleton,SC,3285.0
Ohioville,PA,3284.0
Santo Domingo,PR,3284.0
Chester Township,NY,3283.0
Groveland,NY,3283.0
Franklin Township,NJ,3281.0
Mount Oliver,PA,3281.0
Lake California,CA,3281.0
Alderton,WA,3280.0
Cleveland,FL,3280.0
Landmark,AR,3279.0
Tybee Island,GA,3279.0
Ajo,AZ,3279.0
Essexville,MI,3278.0
Waverly,TN,3277.0
Moriches,NY,3277.0
Pine Grove,PA,3277.0
Lagrange,IN,3277.0
Salem Heights,OH,3277.0
Delshire,OH,3277.0
York,NY,3276.0
Citrus City,TX,3275.0
Lake Luzerne,NY,3274.0
Dundee,OR,3274.0
Grand Saline,TX,3273.0
Canisteo,NY,3273.0
Howards Grove,WI,3272.0
Richmond,NY,3272.0
Reserve,PA,3272.0
Jones Creek,TX,3271.0
New Baltimore,NY,3271.0
Mountain View,HI,3269.0
White Pine,TN,3269.0
Snyder,PA,3269.0
Winnsboro,TX,3268.0
Pottsgrove,PA,3268.0
Pine Creek,PA,3268.0
Berwyn,PA,3268.0
Baldwyn,MS,3268.0
Linwood,PA,3267.0
McChord AFB,WA,3265.0
North Wales,PA,3265.0
Carrollton,OH,3265.0
Rural Hall,NC,3264.0
Somerville,TN,3264.0
Hilliard,FL,3263.0
North Shore,VA,3263.0
Norridgewock,ME,3263.0
Pomona,NY,3262.0
Morongo Valley,CA,3262.0
Daleville,VA,3261.0
Leisure Village West,NJ,3260.0
Livingston,AL,3260.0
Sugar Creek,MO,3260.0
Braddock Heights,MD,3258.0
Lordstown,OH,3258.0
Spencer,NC,3257.0
Bennington,NY,3257.0
Chickamauga,GA,3256.0
North Pembroke,MA,3255.0
Berwyn Heights,MD,3255.0
Lake Holm,WA,3254.0
Le Roy,IL,3254.0
West Brunswick,PA,3253.0
Pistakee Highlands,IL,3253.0
Mahanoy,PA,3252.0
Newburgh,IN,3252.0
Myerstown,PA,3251.0
Schnecksville,PA,3250.0
Nesquehoning,PA,3250.0
Newport,ME,3250.0
Uniontown,OH,3250.0
Monticello,IA,3249.0
Bad Axe,MI,3249.0
Annetta,TX,3248.0
Haviland,NY,3246.0
Dawsonville,GA,3246.0
Franklin,MI,3246.0
Kotzebue,AK,3245.0
Grangeville,ID,3245.0
Sleepy Hollow,IL,3244.0
Northwest Harwinton,CT,3244.0
Sleepy Eye,MN,3244.0
Millville,MA,3242.0
London Britain,PA,3241.0
Weaverville,CA,3240.0
Upland,IN,3240.0
Greentown,OH,3240.0
Lindsborg,KS,3240.0
Monmouth Beach,NJ,3239.0
Minden,NV,3239.0
Spearman,TX,3238.0
Christiana,TN,3237.0
Blue Ridge,VA,3237.0
Paoli,IN,3237.0
Kemmerer,WY,3235.0
Penn Township,PA,3235.0
Iowa Colony,TX,3233.0
Rochester,WA,3232.0
Wimberley,TX,3232.0
Locust,NC,3232.0
Veteran,NY,3232.0
Verona,MS,3232.0
Fulton,MS,3232.0
Russell,KY,3231.0
North Middletown,NJ,3230.0
Norris,TN,3229.0
Palatine,NY,3229.0
Blissfield,MI,3229.0
Silt,CO,3228.0
Wellsboro,PA,3227.0
Port Monmouth,NJ,3225.0
West Orange,TX,3223.0
South Franklin,PA,3223.0
Andover,CT,3223.0
Mount Morris,IL,3222.0
Hinton,OK,3219.0
Volcano,HI,3218.0
Gaines,NY,3218.0
Tipton,CA,3218.0
Pohatcong,NJ,3217.0
Manheim,NY,3216.0
East Dundee,IL,3216.0
Palmyra Township,PA,3215.0
Ashby,MA,3215.0
Fredon,NJ,3214.0
Fairfield,TX,3214.0
Coplay,PA,3214.0
East Richmond Heights,CA,3214.0
Lopezville,TX,3212.0
New York Mills,NY,3212.0
Orchard City,CO,3212.0
Cuba,MO,3211.0
Warrior,AL,3210.0
Algona,WA,3208.0
Steeleville,IL,3206.0
Williston,FL,3205.0
Colfax,CA,3205.0
Mingo Junction,OH,3205.0
Story City,IA,3204.0
Long Prairie,MN,3204.0
Cumberland,KY,3203.0
Bay Pines,FL,3202.0
Red Oaks Mill,NY,3202.0
Dahlgren,VA,3202.0
Cherryvale,SC,3202.0
Bandon,OR,3202.0
North Yelm,WA,3201.0
Seacliff,CA,3201.0
Helena Valley Northeast,MT,3201.0
Emerald Mountain,AL,3200.0
Ingalls Park,IL,3200.0
Port Washington North,NY,3199.0
Bainbridge,NY,3198.0
Ingram,PA,3198.0
Orchidlands Estates,HI,3197.0
Underwood-Petersville,AL,3196.0
Heron Bay,GA,3195.0
Barron,WI,3194.0
Bethel Acres,OK,3193.0
Walkerton,IN,3192.0
Cornville,AZ,3192.0
Luis Lloréns Torres,PR,3192.0
Grand Mound,WA,3189.0
Athens,PA,3189.0
Prince Frederick,MD,3189.0
Lake Orion,MI,3189.0
Lower Towamensing,PA,3188.0
Montrose,NY,3187.0
Burgettstown,PA,3187.0
Coquí,PR,3187.0
Glenville,WV,3186.0
Malabar,FL,3185.0
Georgetown,IL,3185.0
Tallapoosa,GA,3185.0
Superior,AZ,3185.0
North Crossett,AR,3184.0
Lutcher,LA,3183.0
Elgin,OK,3183.0
South Oroville,CA,3181.0
Sparta,GA,3181.0
Waynesville,OH,3181.0
Chandler,TX,3180.0
Laguna Vista,TX,3180.0
Santa Rosa Valley,CA,3180.0
Kenvil,NJ,3179.0
Cutchogue,NY,3178.0
Macungie,PA,3178.0
Hideaway,TX,3174.0
Union City,PA,3174.0
Frisco,CO,3174.0
Saddle River,NJ,3173.0
San Saba,TX,3173.0
Locust Valley,NY,3173.0
Marin City,CA,3173.0
Cheshire,MA,3172.0
Black Canyon City,AZ,3172.0
Breckenridge,MN,3172.0
Denver,NC,3171.0
Melrose,MN,3171.0
Sheffield,MA,3170.0
Pickens,SC,3170.0
Jones,OK,3169.0
Cold Spring,NY,3168.0
Fulton,PA,3168.0
South Harrison,NJ,3167.0
Tunkhannock,PA,3167.0
Knox,IN,3167.0
Navy Yard City,WA,3166.0
Fiskdale,MA,3166.0
Madison,OH,3166.0
Union Township,PA,3164.0
Booneville,AR,3164.0
Greentown,IN,3164.0
Slippery Rock Township,PA,3163.0
Unadilla,GA,3162.0
North Brooksville,FL,3161.0
El Cenizo,TX,3161.0
Oak Ridge North,TX,3161.0
Early,TX,3160.0
Garnett,KS,3160.0
Pitcairn,PA,3158.0
Rockwood,MI,3158.0
Ladysmith,WI,3157.0
Boscobel,WI,3156.0
Tilton Northfield,NH,3156.0
Laguna Heights,TX,3155.0
South Blooming Grove,NY,3155.0
Fayette,AL,3154.0
Delta,OH,3154.0
Liberty,SC,3154.0
Walbridge,OH,3153.0
Meadowdale,WA,3152.0
Newcastle,WY,3152.0
Union Township,PA,3152.0
Heritage Lake,IN,3152.0
Riverside,NY,3151.0
Anza,CA,3151.0
Moose Lake,MN,3151.0
Piggott,AR,3150.0
Mountain Home AFB,ID,3150.0
Homestead,PA,3149.0
Springtown,TX,3148.0
Nevada City,CA,3148.0
Blackhawk,SD,3148.0
Belgrade,ME,3147.0
Pine Hills,CA,3146.0
Marianna,AR,3145.0
Lake Success,NY,3144.0
Boiling Springs,PA,3144.0
Berlin,MA,3144.0
Oaklawn-Sunview,KS,3144.0
Pymatuning,PA,3143.0
Livermore Falls,ME,3143.0
Pleasant Valley,WV,3141.0
Cuba,NY,3141.0
North Lakeport,CA,3141.0
Zillah,WA,3140.0
Granville,WV,3140.0
Blanchard,LA,3140.0
New Hampton,IA,3140.0
Centerville,PA,3139.0
Nokomis,IL,3139.0
Sheridan,IN,3139.0
Salmon,ID,3139.0
Bowdoin,ME,3139.0
Millersburg,OH,3139.0
Versailles,OH,3139.0
Landis,NC,3138.0
Coronita,CA,3138.0
Manila,AR,3138.0
Fawn,PA,3136.0
Acushnet Center,MA,3136.0
Pine Island,MN,3136.0
Brackenridge,PA,3135.0
Denmark,SC,3135.0
Bicknell,IN,3134.0
Ocean Grove,NJ,3133.0
Burlington,CO,3132.0
Wrightstown,WI,3131.0
Netcong,NJ,3131.0
Hamburg,NJ,3131.0
Yorkville,WI,3130.0
Avondale Estates,GA,3129.0
Greenwood,LA,3128.0
Hogansville,GA,3128.0
Holton,KS,3127.0
Thiensville,WI,3125.0
Needville,TX,3125.0
Clarence Center,NY,3125.0
Oakland,FL,3123.0
South Hempstead,NY,3123.0
Marion,AL,3123.0
Tiger Point,FL,3122.0
Vails Gate,NY,3122.0
Fayetteville,PA,3122.0
Maugansville,MD,3122.0
University Park,NM,3121.0
Mauriceville,TX,3121.0
Mount Penn,PA,3121.0
Hillsboro,MO,3120.0
Canton,SD,3120.0
West Providence,PA,3119.0
Fairchild AFB,WA,3118.0
Wesleyville,PA,3117.0
Paddock Lake,WI,3116.0
Gosnell,AR,3116.0
Abingdon,IL,3115.0
Beloit,KS,3114.0
Bean Station,TN,3113.0
Kellogg,ID,3113.0
Mineral Springs,NC,3111.0
Oakfield,NY,3111.0
Arcadia,WI,3110.0
Rollingwood,CA,3110.0
Wallburg,NC,3107.0
Alfred,ME,3107.0
Petersburg,AK,3106.0
Waldron,AR,3104.0
New Holstein,WI,3102.0
West Point,NE,3102.0
South Jacksonville,IL,3102.0
Lebanon,VA,3101.0
Vienna,GA,3101.0
Mannford,OK,3101.0
Salunga,PA,3100.0
St. James,MD,3100.0
Paradise Township,PA,3098.0
Federalsburg,MD,3098.0
Big Sky,MT,3098.0
Galateo,PR,3097.0
Olney,TX,3096.0
Vieques,PR,3096.0
Sloatsburg,NY,3095.0
Yerington,NV,3095.0
Boothbay,ME,3095.0
Amity Gardens,PA,3094.0
Crockett,CA,3094.0
Cambrian Park,CA,3094.0
K. I. Sawyer,MI,3094.0
Balmville,NY,3093.0
Wrightstown,PA,3091.0
McSherrystown,PA,3090.0
Hiawatha,KS,3090.0
Cadiz,KY,3090.0
Lower Chanceford,PA,3089.0
Daugherty,PA,3089.0
Brownstown,IN,3089.0
Woolwich,ME,3089.0
Greenwood Lake,NY,3088.0
Loma Rica,CA,3088.0
Summersville,WV,3087.0
Eagle Lake,MN,3087.0
Bamberg,SC,3086.0
Louisville,NY,3085.0
San Andreas,CA,3085.0
Red Bay,AL,3085.0
Sonora,TX,3084.0
Allegheny Township,PA,3083.0
Filer,ID,3083.0
Shackle Island,TN,3082.0
Tishomingo,OK,3082.0
Au Sable,NY,3081.0
Zellwood,FL,3079.0
Warsaw,NC,3079.0
Hartville,OH,3079.0
Rio Grande,NJ,3078.0
Lower Mount Bethel,PA,3077.0
High Bridge,WA,3076.0
Harmony Township,PA,3076.0
Ozark,AR,3076.0
Licking,MO,3075.0
Heidelberg Township,PA,3074.0
Eatonville,WA,3073.0
Central Park,WA,3072.0
Lakemore,OH,3072.0
Holden,ME,3071.0
Jefferson,OH,3071.0
Savanna,IL,3070.0
Cut Bank,MT,3070.0
Deerfield,NJ,3069.0
Darien,NY,3069.0
Conewago Township,PA,3069.0
Tipton,IA,3069.0
Pocasset,MA,3069.0
Double Oak,TX,3068.0
Croghan,NY,3068.0
Hancock,NY,3067.0
Country Squire Lakes,IN,3067.0
Doylestown,OH,3067.0
Fairport Harbor,OH,3067.0
Dakota Dunes,SD,3067.0
Biscayne Park,FL,3065.0
Underhill,VT,3065.0
Llano,TX,3064.0
Bristol,NH,3063.0
Emigsville,PA,3063.0
Okemah,OK,3063.0
Dyer,TN,3062.0
Ridgemark,CA,3062.0
Agua Dulce,TX,3061.0
Monterey,TN,3061.0
Weaver,AL,3061.0
North Cape May,NJ,3060.0
Brightwaters,NY,3059.0
Waterloo,WI,3058.0
Lake Junaluska,NC,3057.0
Lodi,WI,3056.0
West Union,OH,3056.0
Wilder,KY,3056.0
Franklin Township,NJ,3055.0
Wormleysburg,PA,3054.0
West Buffalo,PA,3053.0
Dadeville,AL,3053.0
Jackson,MN,3053.0
Pine City,MN,3053.0
Fobes Hill,WA,3052.0
Carrizales,PR,3052.0
Sharpes,FL,3049.0
Loxley,AL,3049.0
Wildwood Crest,NJ,3048.0
Sherwood,WI,3047.0
Westminster,VT,3046.0
Pamelia,NY,3044.0
Wellton,AZ,3044.0
Long Beach,NJ,3043.0
Elma Center,NY,3043.0
Harmar,PA,3043.0
Heyworth,IL,3043.0
DeCordova,TX,3040.0
McDonald,OH,3040.0
Kimberling City,MO,3040.0
Trafford,PA,3039.0
Genoa,OH,3039.0
Bishop,TX,3038.0
Buffalo,MO,3038.0
Greenfield,MN,3038.0
Capitanejo,PR,3038.0
Milbank,SD,3038.0
Atkins,AR,3037.0
Chester,VT,3035.0
Mazomanie,WI,3034.0
Lowesville,NC,3034.0
San Antonio Heights,CA,3034.0
Morton,MS,3034.0
Sterling,NY,3033.0
Meadowbrook,CA,3033.0
Rutland,NY,3031.0
Dade City North,FL,3030.0
Thermopolis,WY,3029.0
Cutten,CA,3029.0
Hahira,GA,3029.0
Glen Raven,NC,3028.0
Carrollton,MO,3028.0
Afton,MN,3028.0
Proctor,MN,3028.0
Ferrysburg,MI,3028.0
Villalba,PR,3028.0
Edgecliff Village,TX,3026.0
River Bend,NC,3026.0
Pleasant Valley,MO,3026.0
Hardwick,MA,3025.0
Schoharie,NY,3024.0
Wolf,PA,3024.0
Petersburg,IL,3024.0
Delphi,IN,3024.0
Montalvin Manor,CA,3023.0
Oasis,CA,3020.0
Dermott,AR,3019.0
Garner,IA,3019.0
Blue Earth,MN,3019.0
Canterwood,WA,3018.0
Wales,NY,3018.0
Mohnton,PA,3018.0
Everett,PA,3018.0
Cliffwood Beach,NJ,3015.0
Atoka,OK,3015.0
Wyncote,PA,3014.0
Columbus,KS,3014.0
Rush City,MN,3013.0
Granite Quarry,NC,3012.0
Nottingham,PA,3012.0
Wyoming,PA,3011.0
Lido Beach,NY,3009.0
Bonny Doon,CA,3009.0
Cleveland,OK,3007.0
Johnson Creek,WI,3005.0
Williamsburg,IA,3005.0
Edgewood,PA,3004.0
Edgewood,FL,3003.0
Briar Creek,PA,3002.0
Byrnes Mill,MO,3002.0
Dover,FL,3001.0
The Plains,OH,3001.0
Midway,FL,3000.0
Stanton,TX,3000.0
Lanesborough,MA,3000.0
Providence,KY,2999.0
Munsons Corners,NY,2998.0
Hyde Park,VT,2997.0
Milford,IA,2997.0
Northfield,MA,2997.0
Grand Point,LA,2996.0
Hokendauqua,PA,2996.0
Val Verde,CA,2996.0
Benson,MN,2996.0
Pearl Beach,MI,2996.0
St. Charles,MN,2995.0
Iron River,MI,2995.0
Sutter,CA,2994.0
Palmer Lake,CO,2993.0
San Miguel,CA,2993.0
Thomasville,AL,2993.0
Paris,AR,2993.0
Wisconsin Dells,WI,2992.0
Nashville,IL,2992.0
Jarrettsville,MD,2992.0
Winnebago,IL,2991.0
Enochville,NC,2990.0
Penrose,CO,2990.0
Royston,GA,2988.0
Mechanic Falls,ME,2988.0
Milton,DE,2987.0
Shenandoah,TX,2987.0
Bradford Township,PA,2987.0
Havana,IL,2987.0
Genoa City,WI,2985.0
Penbrook,PA,2985.0
Combes,TX,2984.0
Monument Beach,MA,2984.0
Park Hills,KY,2984.0
Bergen,NY,2982.0
Hawaiian Acres,HI,2981.0
Oak Trail Shores,TX,2981.0
Paramount-Long Meadow,MD,2981.0
Sumner,IL,2980.0
Milford,ME,2980.0
Buckner,MO,2980.0
Eielson AFB,AK,2979.0
Sanbornton,NH,2976.0
Nags Head,NC,2975.0
Ferris,TX,2974.0
Sherrill,NY,2974.0
Smithsburg,MD,2974.0
Knowlton,NJ,2973.0
Keeseville,NY,2971.0
Raccoon,PA,2971.0
Eleele,HI,2970.0
Blackstone,VA,2970.0
Bayfield,CO,2970.0
Akron,NY,2969.0
Hayti,MO,2969.0
Penn Township,PA,2968.0
Indian Hills,KY,2968.0
Vista Santa Rosa,CA,2967.0
Spencer,NY,2966.0
Yountville,CA,2966.0
New Richmond,OH,2966.0
Beulah,ND,2965.0
Newberry,MI,2965.0
Desert Aire,WA,2964.0
Philippi,WV,2964.0
Evansville,WY,2964.0
Woodbury Heights,NJ,2964.0
Andrews AFB,MD,2964.0
Irvine,KY,2964.0
Sonterra,TX,2963.0
Ocean Grove,MA,2963.0
Levant,ME,2963.0
Kenova,WV,2961.0
Bal Harbour,FL,2961.0
North East,NY,2961.0
Jacksonwald,PA,2961.0
Penngrove,CA,2961.0
Springfield,KY,2961.0
Provincetown,MA,2960.0
Tamworth,NH,2959.0
Agua Fria,NM,2959.0
Indian Hills,TX,2959.0
Southern Shores,NC,2958.0
West,TX,2957.0
Annsville,NY,2957.0
Hereford,PA,2957.0
Lykens,PA,2956.0
Lucerne,CA,2956.0
Woodstock,VT,2956.0
Hopkins,SC,2956.0
Algoma,WI,2954.0
Inverness Highlands North,FL,2954.0
Summit Hill,PA,2954.0
Hamilton,TX,2953.0
South Annville,PA,2953.0
Hopewell Township,PA,2953.0
Boutte,LA,2952.0
Nunda,NY,2952.0
East St. Clair,PA,2952.0
North Barrington,IL,2952.0
Window Rock,AZ,2952.0
Big Coppitt Key,FL,2951.0
Mahoning Township,PA,2950.0
Beaver,UT,2949.0
Deer Lodge,MT,2949.0
Flemingsburg,KY,2949.0
Ramseur,NC,2948.0
Graymoor-Devondale,KY,2948.0
North Buffalo,PA,2947.0
Springdale,MD,2947.0
Louisiana,MO,2946.0
Hyde Park,PA,2945.0
Westville,IL,2945.0
Plympton,MA,2945.0
Horace,ND,2944.0
East Gaffney,SC,2944.0
Bunnell,FL,2943.0
National Park,NJ,2943.0
Ozona,TX,2943.0
Trenton,FL,2942.0
Grantham,NH,2941.0
Eldred Township,PA,2941.0
Springfield Township,PA,2941.0
Pioneer Village,KY,2941.0
East Greenville,PA,2940.0
Bowdoinham,ME,2940.0
Malakoff,TX,2939.0
Callicoon,NY,2938.0
Eunice,NM,2937.0
Dresden,TN,2937.0
Raoul,GA,2937.0
Iuka,MS,2937.0
Seagraves,TX,2936.0
Otego,NY,2936.0
Newton,IL,2936.0
Watkinsville,GA,2936.0
North Lakeville,MA,2936.0
Port Richey,FL,2933.0
Haskell,TX,2933.0
Limerick,ME,2932.0
Liberty Hill,TX,2931.0
Sterlington,LA,2931.0
Winchester,CA,2931.0
Madison,NY,2930.0
Washington Township,PA,2930.0
Lake Wissota,WI,2929.0
Patterson,PA,2929.0
Sprague,CT,2929.0
Barton Creek,TX,2928.0
Milford,NY,2928.0
North Sioux City,SD,2928.0
Springville,AL,2927.0
Potala Pastillo,PR,2927.0
Potosi,TX,2925.0
Weedsport,NY,2925.0
Boggs Township,PA,2925.0
Canadian Lakes,MI,2925.0
Williston,SC,2925.0
Eagle Grove,IA,2924.0
Nocona,TX,2923.0
Wyldwood,TX,2923.0
Simpsonville,KY,2923.0
Salford,PA,2922.0
Churchill,PA,2921.0
East Syracuse,NY,2920.0
Clarksville,TX,2919.0
Florida,NY,2919.0
Rossmoor,NJ,2918.0
Minden,NE,2918.0
Cornwall-on-Hudson,NY,2918.0
Norco,LA,2917.0
Pleasant Gap,PA,2917.0
La Selva Beach,CA,2917.0
Loogootee,IN,2917.0
Hooks,TX,2916.0
Chenango Bridge,NY,2916.0
New Hope,AL,2916.0
Farmingdale,ME,2916.0
Chaffee,MO,2916.0
Woodlynne,NJ,2915.0
Strathmore,CA,2915.0
Marysville,KS,2915.0
Lakeview,OR,2915.0
Castle Rock,WA,2914.0
Greenbriar,FL,2914.0
Ross Township,PA,2914.0
Galena,IL,2914.0
Girard,PA,2913.0
Hortonville,WI,2912.0
Warner,NH,2912.0
Keating,PA,2911.0
Tonkawa,OK,2911.0
La Dolores,PR,2911.0
Seaside Heights,NJ,2910.0
Murfreesboro,NC,2910.0
La Fayette,AL,2910.0
Day Heights,OH,2910.0
Holly Hills,CO,2909.0
Indialantic,FL,2908.0
Elizabethtown,NC,2908.0
Brighton,TN,2908.0
East Douglas,MA,2908.0
Womelsdorf,PA,2907.0
Hartley,CA,2907.0
Louisville,GA,2907.0
Meadow Glade,WA,2906.0
Wise,VA,2906.0
Walsenburg,CO,2906.0
DeWitt,AR,2906.0
Oxoboxo River,CT,2906.0
New Madrid,MO,2906.0
Sands Point,NY,2905.0
Cordaville,MA,2905.0
Eagle Lake,FL,2904.0
Spring Lake,NJ,2904.0
Wanakah,NY,2904.0
Goshen,CT,2903.0
Altona,NY,2902.0
Roslyn,NY,2902.0
East Norwich,NY,2902.0
Fairbanks Ranch,CA,2901.0
Brillion,WI,2900.0
Acres Green,CO,2899.0
Poplarville,MS,2899.0
Jacksonville,OR,2899.0
Westhampton,NY,2898.0
Hardwick,VT,2898.0
Hildale,UT,2896.0
Stephentown,NY,2894.0
Knox,NY,2894.0
Parowan,UT,2894.0
Gladwin,MI,2894.0
Tularosa,NM,2893.0
Oakland Township,PA,2893.0
North Shore,CA,2892.0
Marks,MS,2892.0
Villano Beach,FL,2890.0
Valley,NE,2890.0
West Burlington,IA,2890.0
Seminole Manor,FL,2889.0
Morris Township,PA,2889.0
Bowling Green,FL,2887.0
Fairfield Harbour,NC,2887.0
Wewoka,OK,2887.0
Somerset,WI,2885.0
Lake Royale,NC,2884.0
Lake Nacimiento,CA,2884.0
Lawnside,NJ,2882.0
Northeast Ithaca,NY,2881.0
Carlton,NY,2880.0
Armstrong,PA,2880.0
Great Neck Estates,NY,2879.0
Feasterville,PA,2879.0
Norton Center,MA,2879.0
Franklinville,NY,2878.0
Corning,AR,2877.0
Cherry Valley,IL,2877.0
Brandenburg,KY,2877.0
Chincoteague,VA,2875.0
Golden Beach,MD,2875.0
Bartlett,TX,2873.0
Williamson,WV,2872.0
Sale Creek,TN,2872.0
Niantic,CT,2872.0
Portageville,MO,2872.0
Buckeye Lake,OH,2871.0
Hanapepe,HI,2870.0
La Villa,TX,2870.0
Venetian Village,IL,2870.0
Bainbridge,OH,2870.0
Williamstown,WV,2869.0
Aguas Buenas,PR,2866.0
Shady Shores,TX,2865.0
Hayfield,PA,2865.0
Channel Islands Beach,CA,2864.0
Columbiana,AL,2864.0
Mountain View,AR,2863.0
Soperton,GA,2862.0
Knightstown,IN,2862.0
Toftrees,PA,2861.0
Sadsbury Township,PA,2861.0
Koloa,HI,2859.0
Brackettville,TX,2859.0
Theresa,NY,2859.0
Rayne,PA,2859.0
Lawrenceville,VA,2859.0
Belle Meade,TN,2858.0
New Haven,NY,2857.0
Youngwood,PA,2857.0
Oliver,PA,2857.0
Covington,OH,2857.0
Oostburg,WI,2856.0
Fairfax,IA,2856.0
Lake City,PA,2854.0
Experiment,GA,2853.0
Konterra,MD,2853.0
Rushville,IL,2851.0
Ellsworth,WI,2850.0
Findley,PA,2850.0
Gold Beach,OR,2850.0
Biscoe,NC,2848.0
Linden,AZ,2848.0
Triangle,NY,2847.0
Mountville,PA,2847.0
Clayton,AL,2847.0
Mount Orab,OH,2847.0
Meadowood,PA,2846.0
Pittsford,VT,2846.0
Eufaula,OK,2846.0
Manatee Road,FL,2845.0
Woodlawn Beach,FL,2844.0
Poplar,MT,2844.0
Lucedale,MS,2843.0
Hacienda San José,PR,2843.0
Midway South,TX,2842.0
Almont,MI,2842.0
Mount Morris,MI,2842.0
Chico,WA,2840.0
Hypoluxo,FL,2839.0
Liberty,NJ,2839.0
West Grove,PA,2839.0
Statham,GA,2839.0
Central Heights-Midland City,AZ,2838.0
Jean Lafitte,LA,2837.0
Lakeland,GA,2837.0
West Ishpeming,MI,2837.0
Ashland,NE,2836.0
Delmar,PA,2836.0
Thayer,MO,2836.0
North Boston,NY,2835.0
Williams,AZ,2835.0
Drumright,OK,2835.0
Stigler,OK,2835.0
Crown Heights,NY,2834.0
Guilford,NY,2834.0
Mountain Iron,MN,2834.0
Canadian,TX,2833.0
Kings Beach,CA,2833.0
Granite Hills,CA,2833.0
Winner,SD,2833.0
Moira,NY,2832.0
Amesti,CA,2832.0
Riverview,MO,2832.0
North Catasauqua,PA,2831.0
Apison,TN,2830.0
St. Clair,PA,2830.0
Corinth,ME,2830.0
Ellsworth,KS,2830.0
Lake City,GA,2829.0
Gambrills,MD,2829.0
Vivian,LA,2827.0
Holly Ridge,NC,2827.0
David City,NE,2826.0
Denmark,NY,2826.0
Pleasant Hill,PA,2825.0
Watonga,OK,2825.0
Stamford,TX,2824.0
Kent,CT,2824.0
Moscow,PA,2823.0
Clinton Township,PA,2822.0
Lyndonville,VT,2821.0
Brush Prairie,WA,2820.0
Carrabelle,FL,2820.0
Homedale,ID,2820.0
Westminster,LA,2819.0
Royalton,VT,2819.0
Lodi,OH,2819.0
Perkins,OK,2817.0
Minster,OH,2817.0
Owensville,MO,2817.0
Berlin,VT,2816.0
Milaca,MN,2816.0
Blountville,TN,2813.0
Cowanshannock,PA,2813.0
Wilton,IA,2813.0
Bar Nunn,WY,2812.0
Dunbarton,NH,2811.0
Castile,NY,2811.0
Escatawpa,MS,2811.0
Watergate,FL,2810.0
Clearbrook Park,NJ,2810.0
Halfway House,PA,2810.0
Lesslie,SC,2809.0
Wolfdale,PA,2808.0
Staples,MN,2808.0
Woodbury,TN,2807.0
Springhill Township,PA,2807.0
Douglas,MI,2806.0
Kenhorst,PA,2805.0
Cape Vincent,NY,2804.0
Sixteen Mile Stand,OH,2804.0
Roseau,MN,2804.0
Richmond,UT,2803.0
Lanai City,HI,2802.0
Fermanagh,PA,2802.0
Lake Helen,FL,2801.0
Berne,NY,2801.0
Brockway,PA,2801.0
Bushnell,IL,2800.0
Andover,NH,2799.0
Wernersville,PA,2799.0
Warden,WA,2798.0
Bennett,CO,2798.0
Fraser,CO,2798.0
Sneads Ferry,NC,2797.0
Lakewood,NY,2797.0
Seward,AK,2796.0
East Penn,PA,2796.0
Davis,OK,2796.0
Mount Healthy Heights,OH,2796.0
Montana City,MT,2796.0
Lake Arthur,LA,2795.0
North Hopewell,PA,2795.0
West Portsmouth,OH,2795.0
Village of Grosse Pointe Shores,MI,2794.0
Harbor Bluffs,FL,2793.0
Rineyville,KY,2793.0
Beach City,TX,2792.0
North Kingsville,OH,2792.0
Guntown,MS,2792.0
Benton,NY,2789.0
Fairfield Township,PA,2789.0
Arcola,IL,2789.0
Carmel,ME,2789.0
Weatogue,CT,2788.0
Gloverville,SC,2788.0
West Hammond,NM,2787.0
Marshville,NC,2787.0
Grantville,GA,2787.0
Las Lomas,TX,2786.0
Sardinia,NY,2786.0
Little Flock,AR,2786.0
Alianza,PR,2786.0
Davenport,NY,2785.0
Knob Noster,MO,2785.0
Colfax,WA,2784.0
Schulenburg,TX,2784.0
Shandaken,NY,2784.0
Harrison,ME,2784.0
Orleans,NY,2782.0
Thomaston,ME,2782.0
Lula,GA,2781.0
Rising Sun,MD,2781.0
Sisters,OR,2781.0
Fearrington Village,NC,2780.0
Munising,MI,2780.0
